timestamp,open,close,high,low,volume
2019-12-22T06:00:00,8314000.0,8283000.0,8334000.0,8277000.0,22.52317226
2019-12-22T07:00:00,8283000.0,8297000.0,8297000.0,8270000.0,20.62203976
2019-12-22T08:00:00,8297000.0,8295000.0,8312000.0,8290000.0,13.15920479
2019-12-22T09:00:00,8295000.0,8279000.0,8301000.0,8277000.0,21.81078646
2019-12-22T10:00:00,8289000.0,8298000.0,8305000.0,8282000.0,26.81055842
2019-12-22T11:00:00,8299000.0,8298000.0,8305000.0,8292000.0,36.4845436
2019-12-22T12:00:00,8299000.0,8285000.0,8299000.0,8280000.0,53.13040843
2019-12-22T13:00:00,8286000.0,8293000.0,8300000.0,8286000.0,52.19255811
2019-12-22T14:00:00,8299000.0,8290000.0,8299000.0,8286000.0,37.63603243
2019-12-22T15:00:00,8290000.0,8295000.0,8299000.0,8284000.0,28.9203199
2019-12-22T16:00:00,8294000.0,8341000.0,8357000.0,8289000.0,122.92323724
2019-12-22T17:00:00,8341000.0,8338000.0,8361000.0,8315000.0,206.6719878
2019-12-22T18:00:00,8331000.0,8329000.0,8338000.0,8325000.0,52.38317121
2019-12-22T19:00:00,8329000.0,8331000.0,8355000.0,8329000.0,54.70286313
2019-12-22T20:00:00,8332000.0,8320000.0,8344000.0,8319000.0,43.43650097
2019-12-22T21:00:00,8320000.0,8334000.0,8344000.0,8317000.0,39.86063332
2019-12-22T22:00:00,8334000.0,8325000.0,8350000.0,8316000.0,82.79034021
2019-12-22T23:00:00,8325000.0,8314000.0,8333000.0,8300000.0,52.80924015
2019-12-23T00:00:00,8313000.0,8346000.0,8356000.0,8313000.0,49.95767014
2019-12-23T01:00:00,8346000.0,8398000.0,8432000.0,8326000.0,241.07730837
2019-12-23T02:00:00,8398000.0,8502000.0,8572000.0,8385000.0,381.45967088
2019-12-23T03:00:00,8501000.0,8593000.0,8623000.0,8501000.0,228.95198508
2019-12-23T04:00:00,8592000.0,8588000.0,8650000.0,8540000.0,226.8346444
2019-12-23T05:00:00,8588000.0,8590000.0,8640000.0,8563000.0,146.36691732
2019-12-23T06:00:00,8593000.0,8586000.0,8611000.0,8557000.0,96.84062988
2019-12-23T07:00:00,8586000.0,8572000.0,8586000.0,8531000.0,127.2010256
2019-12-23T08:00:00,8574000.0,8689000.0,8696000.0,8574000.0,306.59285355
2019-12-23T09:00:00,8688000.0,8736000.0,8803000.0,8675000.0,671.53792239
2019-12-23T10:00:00,8737000.0,8819000.0,8832000.0,8725000.0,330.68340395
2019-12-23T11:00:00,8819000.0,8765000.0,8840000.0,8738000.0,253.35782458
2019-12-23T12:00:00,8762000.0,8795000.0,8809000.0,8760000.0,293.69912197
2019-12-23T13:00:00,8795000.0,8765000.0,8795000.0,8755000.0,125.07692883
2019-12-23T14:00:00,8766000.0,8719000.0,8766000.0,8718000.0,215.13825179
2019-12-23T15:00:00,8719000.0,8648000.0,8731000.0,8630000.0,323.10405744
2019-12-23T16:00:00,8648000.0,8702000.0,8723000.0,8635000.0,201.34880089
2019-12-23T17:00:00,8702000.0,8722000.0,8735000.0,8690000.0,105.06537859
2019-12-23T18:00:00,8722000.0,8733000.0,8735000.0,8690000.0,135.23670406
2019-12-23T19:00:00,8733000.0,8725000.0,8744000.0,8720000.0,83.65873374
2019-12-23T20:00:00,8725000.0,8783000.0,8787000.0,8719000.0,152.56292608
2019-12-23T21:00:00,8780000.0,8766000.0,8787000.0,8746000.0,139.15850982
2019-12-23T22:00:00,8763000.0,8724000.0,8790000.0,8702000.0,235.66527174
2019-12-23T23:00:00,8712000.0,8778000.0,8780000.0,8685000.0,158.58741021
2019-12-24T00:00:00,8778000.0,8791000.0,8820000.0,8764000.0,209.75807295
2019-12-24T01:00:00,8799000.0,8735000.0,8890000.0,8711000.0,483.61958023
2019-12-24T02:00:00,8734000.0,8599000.0,8760000.0,8581000.0,356.43027664
2019-12-24T03:00:00,8603000.0,8606000.0,8661000.0,8576000.0,151.3928223
2019-12-24T04:00:00,8605000.0,8635000.0,8635000.0,8580000.0,65.64069211
2019-12-24T05:00:00,8625000.0,8584000.0,8629000.0,8584000.0,66.56584048
2019-12-24T06:00:00,8590000.0,8514000.0,8590000.0,8490000.0,306.87893903
2019-12-24T07:00:00,8514000.0,8472000.0,8523000.0,8456000.0,245.01623552
2019-12-24T08:00:00,8472000.0,8520000.0,8538000.0,8468000.0,142.56365226
2019-12-24T09:00:00,8520000.0,8483000.0,8529000.0,8466000.0,219.52983909
2019-12-24T10:00:00,8483000.0,8487000.0,8493000.0,8467000.0,140.32194625
2019-12-24T11:00:00,8488000.0,8527000.0,8542000.0,8488000.0,155.25841105
2019-12-24T12:00:00,8527000.0,8507000.0,8538000.0,8501000.0,97.69566504
2019-12-24T13:00:00,8512000.0,8510000.0,8515000.0,8499000.0,70.61393581
2019-12-24T14:00:00,8508000.0,8522000.0,8533000.0,8507000.0,96.41024967
2019-12-24T15:00:00,8522000.0,8528000.0,8540000.0,8521000.0,108.01181573
2019-12-24T16:00:00,8528000.0,8449000.0,8539000.0,8431000.0,251.54625104
2019-12-24T17:00:00,8450000.0,8555000.0,8570000.0,8412000.0,348.11382447
2019-12-24T18:00:00,8555000.0,8572000.0,8593000.0,8537000.0,301.68872362
2019-12-24T19:00:00,8575000.0,8624000.0,8625000.0,8556000.0,184.3567049
2019-12-24T20:00:00,8624000.0,8590000.0,8630000.0,8571000.0,159.92873302
2019-12-24T21:00:00,8589000.0,8570000.0,8603000.0,8560000.0,97.00070065
2019-12-24T22:00:00,8574000.0,8573000.0,8599000.0,8565000.0,132.63652895
2019-12-24T23:00:00,8574000.0,8548000.0,8630000.0,8530000.0,224.90686757
2019-12-25T00:00:00,8545000.0,8450000.0,8545000.0,8442000.0,276.68049557
2019-12-25T01:00:00,8450000.0,8488000.0,8497000.0,8409000.0,163.68825823
2019-12-25T02:00:00,8488000.0,8426000.0,8500000.0,8422000.0,93.70039885
2019-12-25T03:00:00,8426000.0,8415000.0,8440000.0,8354000.0,206.64617154
2019-12-25T04:00:00,8409000.0,8446000.0,8473000.0,8363000.0,82.75296016
2019-12-25T05:00:00,8450000.0,8412000.0,8472000.0,8380000.0,53.29919342
2019-12-25T06:00:00,8417000.0,8449000.0,8458000.0,8405000.0,23.27725391
2019-12-25T07:00:00,8449000.0,8437000.0,8454000.0,8420000.0,39.54254714
2019-12-25T08:00:00,8442000.0,8470000.0,8471000.0,8409000.0,107.79345618
2019-12-25T09:00:00,8460000.0,8420000.0,8471000.0,8420000.0,71.36539287
2019-12-25T10:00:00,8422000.0,8447000.0,8453000.0,8408000.0,93.23993341
2019-12-25T11:00:00,8448000.0,8431000.0,8460000.0,8420000.0,73.45587148
2019-12-25T12:00:00,8431000.0,8426000.0,8443000.0,8415000.0,45.89883049
2019-12-25T13:00:00,8427000.0,8426000.0,8438000.0,8400000.0,54.27563175
2019-12-25T14:00:00,8424000.0,8412000.0,8430000.0,8407000.0,36.17029766
2019-12-25T15:00:00,8412000.0,8419000.0,8425000.0,8407000.0,59.90167378
2019-12-25T16:00:00,8419000.0,8443000.0,8457000.0,8391000.0,128.49599317
2019-12-25T17:00:00,8443000.0,8457000.0,8457000.0,8435000.0,82.02950779
2019-12-25T18:00:00,8450000.0,8420000.0,8453000.0,8411000.0,93.8970968
2019-12-25T19:00:00,8420000.0,8419000.0,8438000.0,8392000.0,84.36701414
2019-12-25T20:00:00,8419000.0,8406000.0,8424000.0,8399000.0,77.1208386
2019-12-25T21:00:00,8406000.0,8417000.0,8450000.0,8373000.0,159.51174262
2019-12-25T22:00:00,8417000.0,8376000.0,8420000.0,8375000.0,158.46568132
2019-12-25T23:00:00,8377000.0,8377000.0,8402000.0,8356000.0,90.58430459
