Datetime,Open,High,Low,Close,Volume
2018-07-09 09:30:00-04:00,1723.75,1725.7,1716.36,1721.81,937750
2018-07-09 10:30:00-04:00,1721.29,1731.82,1719.01,1728.99,491015
2018-07-09 11:30:00-04:00,1728.5,1730.48,1726.01,1726.58,209691
2018-07-09 12:30:00-04:00,1727.36,1729.0,1723.89,1727.99,204691
2018-07-09 13:30:00-04:00,1728.08,1731.0,1728.08,1730.43,189319
2018-07-09 14:30:00-04:00,1730.18,1733.95,1729.91,1733.14,290716
2018-07-09 15:30:00-04:00,1733.09,1739.56,1732.98,1739.56,445897
2018-07-10 09:30:00-04:00,1740.57,1745.02,1731.0,1743.52,1031865
2018-07-10 10:30:00-04:00,1743.9,1749.99,1743.04,1743.84,503278
2018-07-10 11:30:00-04:00,1743.39,1747.71,1742.43,1745.89,205867
2018-07-10 12:30:00-04:00,1746.16,1747.0,1742.32,1742.62,168516
2018-07-10 13:30:00-04:00,1742.7,1742.7,1732.52,1741.2,408230
2018-07-10 14:30:00-04:00,1741.0,1744.1,1740.23,1740.39,228037
2018-07-10 15:30:00-04:00,1740.69,1743.64,1739.28,1743.35,250503
2018-07-11 09:30:00-04:00,1739.02,1752.1,1734.36,1751.6,1077590
2018-07-11 10:30:00-04:00,1750.5,1751.61,1742.57,1744.19,388295
2018-07-11 11:30:00-04:00,1744.09,1748.97,1742.26,1747.12,239945
2018-07-11 12:30:00-04:00,1747.45,1753.36,1746.8,1751.82,278708
2018-07-11 13:30:00-04:00,1752.13,1752.27,1745.51,1749.61,215578
2018-07-11 14:30:00-04:00,1749.7,1752.8,1748.97,1751.72,327326
2018-07-11 15:30:00-04:00,1752.17,1756.89,1752.17,1755.44,387272
2018-07-12 09:30:00-04:00,1764.86,1779.45,1762.44,1779.06,1182369
2018-07-12 10:30:00-04:00,1779.0,1784.69,1775.6,1784.27,694236
2018-07-12 11:30:00-04:00,1784.37,1786.68,1780.83,1786.49,442153
2018-07-12 12:30:00-04:00,1786.5,1793.62,1785.22,1793.07,492321
2018-07-12 13:30:00-04:00,1793.43,1797.98,1786.0,1794.92,729109
2018-07-12 14:30:00-04:00,1794.85,1796.8,1791.35,1794.38,424062
2018-07-12 15:30:00-04:00,1794.67,1797.4,1793.19,1796.9,428588
2018-07-13 09:30:00-04:00,1804.38,1815.0,1795.22,1808.01,1769954
2018-07-13 10:30:00-04:00,1808.3,1811.55,1803.81,1811.42,534509
2018-07-13 11:30:00-04:00,1810.95,1815.27,1809.5,1812.73,554127
2018-07-13 12:30:00-04:00,1812.34,1812.79,1806.0,1806.82,265240
2018-07-13 13:30:00-04:00,1807.0,1809.72,1805.62,1807.23,270993
2018-07-13 14:30:00-04:00,1806.91,1810.29,1805.26,1810.17,292877
2018-07-13 15:30:00-04:00,1810.19,1814.95,1810.06,1813.0,510368
2018-07-16 09:30:00-04:00,1822.98,1831.0,1817.12,1827.03,1487847
2018-07-16 10:30:00-04:00,1827.01,1831.71,1823.27,1826.0,589456
2018-07-16 11:30:00-04:00,1825.98,1833.39,1825.69,1832.86,399225
2018-07-16 12:30:00-04:00,1833.01,1834.55,1830.82,1834.55,258259
2018-07-16 13:30:00-04:00,1834.7,1841.9,1833.6,1838.52,493395
2018-07-16 14:30:00-04:00,1838.59,1840.4,1814.45,1817.62,1231636
2018-07-16 15:30:00-04:00,1818.14,1828.5,1817.27,1822.49,822661
2018-07-17 09:30:00-04:00,1809.9,1822.52,1798.0,1816.26,1760224
2018-07-17 10:30:00-04:00,1816.3,1839.59,1816.3,1838.91,866791
2018-07-17 11:30:00-04:00,1838.64,1851.44,1838.0,1849.89,823871
2018-07-17 12:30:00-04:00,1849.87,1850.36,1840.49,1847.58,537148
2018-07-17 13:30:00-04:00,1847.42,1850.0,1845.51,1847.5,301150
2018-07-17 14:30:00-04:00,1847.6,1851.47,1841.36,1848.81,586938
2018-07-17 15:30:00-04:00,1849.08,1851.0,1844.0,1844.0,763010
2018-07-18 09:30:00-04:00,1847.0,1858.78,1831.28,1840.1,1988908
2018-07-18 10:30:00-04:00,1840.0,1849.45,1834.33,1847.8,701221
2018-07-18 11:30:00-04:00,1847.99,1849.55,1838.0,1841.16,434732
2018-07-18 12:30:00-04:00,1841.25,1844.64,1839.04,1844.3,265706
2018-07-18 13:30:00-04:00,1844.43,1845.74,1842.0,1843.82,348985
2018-07-18 14:30:00-04:00,1843.0,1844.79,1842.94,1843.13,546767
2018-07-18 15:30:00-04:00,1843.08,1844.72,1842.0,1842.89,365822
2018-07-19 09:30:00-04:00,1829.93,1840.51,1827.8,1832.82,1215741
2018-07-19 10:30:00-04:00,1832.56,1835.24,1827.26,1833.0,566834
2018-07-19 11:30:00-04:00,1833.5,1835.73,1826.14,1827.87,355708
2018-07-19 12:30:00-04:00,1827.97,1828.12,1816.79,1827.24,612039
2018-07-19 13:30:00-04:00,1827.6,1832.72,1822.29,1823.69,456393
2018-07-19 14:30:00-04:00,1822.88,1823.43,1811.5,1815.64,587011
2018-07-19 15:30:00-04:00,1815.98,1816.7,1811.29,1812.73,493121
2018-07-20 09:30:00-04:00,1825.99,1834.07,1821.12,1830.89,1162973
2018-07-20 10:30:00-04:00,1830.7,1834.55,1828.15,1831.0,457867
2018-07-20 11:30:00-04:00,1832.0,1832.42,1819.57,1821.27,487969
2018-07-20 12:30:00-04:00,1821.11,1822.46,1814.96,1815.27,378141
2018-07-20 13:30:00-04:00,1814.96,1820.2,1814.5,1816.66,210203
2018-07-20 14:30:00-04:00,1816.69,1816.97,1810.21,1810.93,357337
2018-07-20 15:30:00-04:00,1810.79,1816.57,1810.68,1814.41,487377
2018-07-23 09:30:00-04:00,1815.5,1819.0,1769.99,1798.51,1766249
2018-07-23 10:30:00-04:00,1798.0,1804.19,1794.48,1802.9,454650
2018-07-23 11:30:00-04:00,1803.13,1808.18,1803.0,1804.36,361175
2018-07-23 12:30:00-04:00,1804.45,1806.82,1800.59,1802.43,205585
2018-07-23 13:30:00-04:00,1802.36,1803.07,1797.3,1799.49,260734
2018-07-23 14:30:00-04:00,1799.38,1801.27,1797.35,1800.05,292651
2018-07-23 15:30:00-04:00,1799.99,1802.0,1797.62,1802.0,330450
2018-07-24 09:30:00-04:00,1830.75,1839.53,1825.51,1838.72,1289918
2018-07-24 10:30:00-04:00,1838.5,1840.0,1825.68,1828.42,533486
2018-07-24 11:30:00-04:00,1829.0,1829.25,1818.26,1820.02,437050
2018-07-24 12:30:00-04:00,1819.6,1822.26,1810.0,1813.25,477038
2018-07-24 13:30:00-04:00,1813.18,1818.69,1809.94,1818.34,369586
2018-07-24 14:30:00-04:00,1817.77,1825.75,1817.05,1823.36,331497
2018-07-24 15:30:00-04:00,1823.23,1829.24,1820.5,1828.98,425923
2018-07-25 09:30:00-04:00,1830.0,1837.7,1824.33,1832.07,859963
2018-07-25 10:30:00-04:00,1830.97,1836.27,1829.13,1835.75,305895
2018-07-25 11:30:00-04:00,1836.64,1840.0,1834.91,1838.48,349003
2018-07-25 12:30:00-04:00,1839.0,1844.85,1839.0,1843.06,364657
2018-07-25 13:30:00-04:00,1843.8,1849.2,1841.52,1848.89,364210
2018-07-25 14:30:00-04:00,1848.97,1852.54,1847.21,1848.07,417653
2018-07-25 15:30:00-04:00,1848.26,1863.78,1846.63,1863.61,675113
2018-07-26 09:30:00-04:00,1840.0,1844.47,1818.08,1823.15,2249217
2018-07-26 10:30:00-04:00,1823.18,1828.86,1819.0,1828.46,953837
2018-07-26 11:30:00-04:00,1828.08,1831.15,1822.68,1823.45,690045
2018-07-26 12:30:00-04:00,1823.0,1823.28,1804.5,1812.51,1150484
2018-07-26 13:30:00-04:00,1812.41,1818.35,1811.39,1815.94,571188
2018-07-26 14:30:00-04:00,1815.15,1817.43,1806.22,1810.02,970304
2018-07-26 15:30:00-04:00,1810.23,1810.38,1805.0,1805.0,1232041
2018-07-27 09:30:00-04:00,1876.25,1880.0,1841.21,1841.49,3612301
2018-07-27 10:30:00-04:00,1841.74,1847.51,1830.54,1842.13,1432293
2018-07-27 11:30:00-04:00,1842.16,1845.63,1829.25,1829.25,886579
2018-07-27 12:30:00-04:00,1829.02,1831.99,1806.89,1819.17,1415521
2018-07-27 13:30:00-04:00,1818.62,1826.94,1812.97,1816.51,734362
2018-07-27 14:30:00-04:00,1815.76,1824.0,1812.1,1816.91,633566
2018-07-27 15:30:00-04:00,1816.66,1821.54,1816.47,1818.06,774239
2018-07-30 09:30:00-04:00,1825.84,1829.4,1782.01,1811.71,2305575
